"row_index","intID","AlertType","AlertState","DateCreated","DateClosed","CaseOpen","CaseClosed","CaseReported","CaseState","PEP","CusRiskCategory","Type","IndustryCode","PEP_clean","CusRiskCategory_clean","escalated_to_case","sar_filed","case_state_clean","days_to_alert_close","days_case_investig","days_close_to_report","year_created","yearmon_created","IndustryRiskScore","IndustrySegment","IndustrySegment_clean"
"37",37,"Awakening Account","Closed - Not Suspicious",2009-10-03,2009-10-05,NA,NA,NA,NA,NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2009,2009-10-01,NA,NA,"Not applicable (PB)"
"15573",17379,"Credit Cards","Closed - Not Suspicious",2016-12-21,2016-12-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",6,NA,NA,2016,2016-12-01,NA,NA,"Other / not in high-risk industry list"
"17175",18996,"repayement of funds","Closed - Not Investigated",2017-10-13,2017-10-13,NA,NA,NA,NA,NA,NA,"LC&FI",NA,"Not applicable (LC&FI)","Unknown / not recorded",FALSE,FALSE,"No case opened",0,NA,NA,2017,2017-10-01,NA,NA,"Other / not in high-risk industry list"
"17179",19000,"Credit Cards","Closed - Not Investigated",2017-10-13,2017-10-17,NA,NA,NA,NA,NA,"Higher Risk","LC&FI",NA,"Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",4,NA,NA,2017,2017-10-01,NA,NA,"Other / not in high-risk industry list"
"12252",14058,"Listed High Risk Banks","Closed - Not Suspicious",2015-08-30,2015-09-09,NA,NA,NA,NA,NA,"Higher Risk","LC&FI","55101","Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",10,NA,NA,2015,2015-08-01,NA,NA,"Other / not in high-risk industry list"
"2597",2597,"New Destinations with high turnover","Closed - Not Suspicious",2015-12-12,2015-12-15,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",3,NA,NA,2015,2015-12-01,NA,NA,"Not applicable (PB)"
"14048",15854,"Credit Cards","Closed - Not Suspicious",2016-06-02,2016-07-04,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",32,NA,NA,2016,2016-06-01,NA,NA,"Other / not in high-risk industry list"
"16088",17894,"Credit Cards","Closed - Not Suspicious",2017-03-04,2017-05-08,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","35120","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",65,NA,NA,2017,2017-03-01,NA,NA,"Other / not in high-risk industry list"
"14197",16003,"Close Monitoring","Closed - Not Suspicious",2016-06-22,2016-06-23,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",1,NA,NA,2016,2016-06-01,NA,NA,"Other / not in high-risk industry list"
"19707",121683,"Listed High Risk Banks","Closed - Not Suspicious",2020-01-23,2020-01-23,NA,NA,NA,NA,NA,"Higher Risk","LC&FI","55101","Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",0,NA,NA,2020,2020-01-01,NA,NA,"Other / not in high-risk industry list"
"5942",5942,"Unusual behaviour","Closed - Not Suspicious",2020-03-27,2020-03-27,NA,NA,NA,NA,NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2020,2020-03-01,NA,NA,"Not applicable (PB)"
"14367",16173,"Credit Cards","Closed - Not Suspicious",2016-07-13,2016-12-20,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",160,NA,NA,2016,2016-07-01,NA,NA,"Other / not in high-risk industry list"
"3452",3452,"New Destinations with high turnover","Closed - Not Suspicious",2017-04-08,2017-07-12,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",95,NA,NA,2017,2017-04-01,NA,NA,"Not applicable (PB)"
"20496",172461,"Unusual behaviour","Closed - Not Suspicious",2021-03-25,2021-03-29,NA,NA,NA,NA,NA,"Not Specified","LC&FI","64190","Not applicable (LC&FI)","Not Specified",FALSE,FALSE,"No case opened",4,NA,NA,2021,2021-03-01,NA,NA,"Other / not in high-risk industry list"
"837",837,"New Destinations with high turnover","Closed - Not Suspicious",2013-05-19,2013-05-21,NA,NA,NA,NA,"N","Higher Risk","Private Banking",NA,"Not PEP","Higher Risk",FALSE,FALSE,"No case opened",2,NA,NA,2013,2013-05-01,NA,NA,"Not applicable (PB)"
"4000",4000,"New Destinations with high turnover","Closed - Not Suspicious",2018-01-03,2018-01-04,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",1,NA,NA,2018,2018-01-01,NA,NA,"Not applicable (PB)"
"14488",16294,"Credit Cards","Closed - Not Suspicious",2016-08-04,2016-12-20,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",138,NA,NA,2016,2016-08-01,NA,NA,"Other / not in high-risk industry list"
"16062",17868,"PEP Monitoring","Closed - Not Suspicious",2017-03-04,2017-07-12,NA,NA,NA,NA,NA,"Not Specified","LC&FI","96090","Not applicable (LC&FI)","Not Specified",FALSE,FALSE,"No case opened",130,NA,NA,2017,2017-03-01,NA,NA,"Other / not in high-risk industry list"
"14841",16647,"Cash","Closed - Not Suspicious",2016-09-03,2016-09-12,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",9,NA,NA,2016,2016-09-01,NA,NA,"Other / not in high-risk industry list"
"8460",191,"Unusual Cash Behaviour","Closed - Not Investigated",2009-05-08,2009-05-11,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","64190","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",3,NA,NA,2009,2009-05-01,NA,NA,"Other / not in high-risk industry list"
"1592",1592,"Unusual behaviour","Closed - Not Suspicious",2014-06-22,2014-06-23,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",1,NA,NA,2014,2014-06-01,NA,NA,"Not applicable (PB)"
"19034",90936,"Credit Cards","Closed - Processed externally",2019-05-28,2019-05-28,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2019,2019-05-01,NA,NA,"Other / not in high-risk industry list"
"238",238,"Unusual behaviour","Closed - Not Suspicious",2011-01-20,2011-01-21,NA,NA,NA,NA,"N","Not Specified","Private Banking",NA,"Not PEP","Not Specified",FALSE,FALSE,"No case opened",1,NA,NA,2011,2011-01-01,NA,NA,"Not applicable (PB)"
"6152",6152,"Recurring In-Out scenario","Closed - Not Suspicious",2020-06-02,2020-06-04,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",2,NA,NA,2020,2020-06-01,NA,NA,"Not applicable (PB)"
"15240",17046,"Credit Cards","Closed - Not Suspicious",2016-11-03,2016-12-20,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",47,NA,NA,2016,2016-11-01,NA,NA,"Other / not in high-risk industry list"
"7918",37910,"Unusual behaviour","Closed - Not Suspicious",2021-07-09,2021-07-28,NA,NA,NA,NA,NA,"Lower Risk","Private Banking",NA,"Unknown / not recorded","Lower Risk",FALSE,FALSE,"No case opened",19,NA,NA,2021,2021-07-01,NA,NA,"Not applicable (PB)"
"1332",1332,"Unusual behaviour","Closed - Not Suspicious",2014-01-18,2014-01-20,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2014,2014-01-01,NA,NA,"Not applicable (PB)"
"21120",183080,"Check Countries List","Closed - Not Suspicious",2021-07-01,2021-07-12,NA,NA,NA,NA,NA,"Higher Risk","LC&FI","68202","Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",11,NA,NA,2021,2021-07-01,NA,NA,"Other / not in high-risk industry list"
"15969",17775,"Credit Cards","Closed - Not Suspicious",2017-02-17,2017-05-08,NA,NA,NA,NA,NA,NA,"LC&FI",NA,"Not applicable (LC&FI)","Unknown / not recorded",FALSE,FALSE,"No case opened",80,NA,NA,2017,2017-02-01,NA,NA,"Other / not in high-risk industry list"
"4320",4320,"New Destinations with high turnover","Closed - Not Suspicious",2018-06-05,2018-06-08,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",3,NA,NA,2018,2018-06-01,NA,NA,"Not applicable (PB)"
"11189",2999,"Cash","Closed - Not Suspicious",2014-01-29,2015-12-17,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",687,NA,NA,2014,2014-01-01,NA,NA,"Other / not in high-risk industry list"
"4592",4592,"New Destinations with high turnover","Closed - Not Suspicious",2018-11-18,2018-11-22,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",4,NA,NA,2018,2018-11-01,NA,NA,"Not applicable (PB)"
"10865",2674,"Awakening Account","Closed - Not Suspicious",2013-06-27,2013-06-28,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","64190","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",1,NA,NA,2013,2013-06-01,NA,NA,"Other / not in high-risk industry list"
"8765",496,"Unusual behaviour","Closed - Not Suspicious",2009-09-03,2010-01-15,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",134,NA,NA,2009,2009-09-01,NA,NA,"Other / not in high-risk industry list"
"5275",5275,"Unusual behaviour","Closed - Not Suspicious",2019-12-03,2019-12-05,NA,NA,NA,NA,"N","Higher Risk","Private Banking",NA,"Not PEP","Higher Risk",FALSE,FALSE,"No case opened",2,NA,NA,2019,2019-12-01,NA,NA,"Not applicable (PB)"
"9849",1580,"Check Countries List","Closed - Not Investigated",2010-03-02,2010-03-05,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",3,NA,NA,2010,2010-03-01,NA,NA,"Other / not in high-risk industry list"
"15989",17795,"Credit Cards","Closed - Not Suspicious",2017-02-22,2017-05-08,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",75,NA,NA,2017,2017-02-01,NA,NA,"Other / not in high-risk industry list"
"21777",203719,"Existing Accounts","Closed - Not Suspicious",2021-10-03,2021-10-08,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","64301","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",5,NA,NA,2021,2021-10-01,NA,NA,"Other / not in high-risk industry list"
"18385",40246,"Credit Cards","Closed - Not Suspicious",2018-11-25,2018-11-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2018,2018-11-01,NA,NA,"Other / not in high-risk industry list"
"8049",38041,"Unusual behaviour","Closed - Not Suspicious",2021-08-24,2021-08-27,NA,NA,NA,NA,NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",FALSE,FALSE,"No case opened",3,NA,NA,2021,2021-08-01,NA,NA,"Not applicable (PB)"
"20002",171967,"Unusual behaviour","Closed - Not Suspicious",2021-02-25,2021-03-01,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","11070","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",4,NA,NA,2021,2021-02-01,NA,NA,"Other / not in high-risk industry list"
"5627",5627,"Unusual behaviour","Closed - Not Suspicious",2020-01-31,2020-02-03,NA,NA,NA,NA,NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",FALSE,FALSE,"No case opened",3,NA,NA,2020,2020-01-01,NA,NA,"Not applicable (PB)"
"11657",3467,"Check Countries List","Closed - Not Suspicious",2014-10-20,2014-10-22,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2014,2014-10-01,NA,NA,"Other / not in high-risk industry list"
"15620",17426,"Credit Cards","Closed - Not Suspicious",2017-01-01,2017-01-09,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",8,NA,NA,2017,2017-01-01,NA,NA,"Other / not in high-risk industry list"
"411",411,"Unusual behaviour","Closed - Not Suspicious",2012-02-15,2012-02-20,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",5,NA,NA,2012,2012-02-01,NA,NA,"Not applicable (PB)"
"11287",3097,"PEP Monitoring","Closed - Not Suspicious",2014-04-03,2014-04-22,NA,NA,NA,NA,NA,"Not Specified","LC&FI","96090","Not applicable (LC&FI)","Not Specified",FALSE,FALSE,"No case opened",19,NA,NA,2014,2014-04-01,NA,NA,"Other / not in high-risk industry list"
"14342",16148,"Close Monitoring","Closed - Not Suspicious",2016-07-09,2016-07-11,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2016,2016-07-01,NA,NA,"Other / not in high-risk industry list"
"5980",5980,"Unusual behaviour","Closed - Not Suspicious",2020-04-03,2020-04-06,NA,NA,NA,NA,NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",FALSE,FALSE,"No case opened",3,NA,NA,2020,2020-04-01,NA,NA,"Not applicable (PB)"
"8606",337,"Unusual behaviour","Closed - Not Suspicious",2009-08-19,2010-01-14,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",148,NA,NA,2009,2009-08-01,NA,NA,"Other / not in high-risk industry list"
"7489",27484,"Unusual behaviour","Closed - Not Suspicious",2021-04-06,2021-04-07,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",1,NA,NA,2021,2021-04-01,NA,NA,"Not applicable (PB)"
"16110",17916,"Credit Cards","Closed - Not Suspicious",2017-03-05,2017-05-08,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",64,NA,NA,2017,2017-03-01,NA,NA,"Other / not in high-risk industry list"
"12015",3826,"Cash","Closed - Processed externally",2015-05-08,2015-05-08,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2015,2015-05-01,NA,NA,"Other / not in high-risk industry list"
"10415",2146,"Check Countries List","Closed - Not Suspicious",2011-03-24,2011-03-31,NA,NA,NA,NA,NA,"Not Specified","LC&FI","43999","Not applicable (LC&FI)","Not Specified",FALSE,FALSE,"No case opened",7,NA,NA,2011,2011-03-01,NA,NA,"Other / not in high-risk industry list"
"15605",17411,"Awakening Account","Closed - Not Suspicious",2016-12-30,2017-05-09,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","64190","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",130,NA,NA,2016,2016-12-01,NA,NA,"Other / not in high-risk industry list"
"18952",90844,"Listed High Risk Banks","Closed - Not Suspicious",2019-05-19,2019-05-20,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","64991","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",1,NA,NA,2019,2019-05-01,NA,NA,"Other / not in high-risk industry list"
"689",689,"New Destinations with high turnover","Closed - Not Suspicious",2013-03-11,2013-03-11,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2013,2013-03-01,NA,NA,"Not applicable (PB)"
"13734",15540,"Credit Cards","Closed - Not Suspicious",2016-04-06,2016-05-10,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",34,NA,NA,2016,2016-04-01,NA,NA,"Other / not in high-risk industry list"
"13696",15502,"Cash","Closed - Not Suspicious",2016-03-31,2016-03-31,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2016,2016-03-01,NA,NA,"Other / not in high-risk industry list"
"15031",16837,"Awakening Account","Closed - Not Suspicious",2016-10-05,2017-05-09,NA,NA,NA,NA,NA,"Medium Risk","LC&FI","46510","Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",216,NA,NA,2016,2016-10-01,NA,NA,"Other / not in high-risk industry list"
"12940",14746,"Credit Cards","Closed - Not Investigated",2015-09-16,2015-11-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",72,NA,NA,2015,2015-09-01,NA,NA,"Other / not in high-risk industry list"
"14070",15876,"Credit Cards","Closed - Not Suspicious",2016-06-03,2016-06-23,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",20,NA,NA,2016,2016-06-01,NA,NA,"Other / not in high-risk industry list"
"17865",19700,"Credit Cards","Closed - Not Suspicious",2018-06-27,2018-07-02,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",5,NA,NA,2018,2018-06-01,NA,NA,"Other / not in high-risk industry list"
"435",435,"Awakening Account","Closed - Not Suspicious",2012-04-11,2012-04-12,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",1,NA,NA,2012,2012-04-01,NA,NA,"Not applicable (PB)"
"13800",15606,"Listed High Risk Banks","Closed - Not Suspicious",2016-04-14,2016-04-14,NA,NA,NA,NA,NA,"Medium Risk","LC&FI","69103","Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2016,2016-04-01,NA,NA,"Other / not in high-risk industry list"
"1429",1429,"New Destinations with high turnover","Closed - Not Suspicious",2014-03-18,2014-04-03,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",16,NA,NA,2014,2014-03-01,NA,NA,"Not applicable (PB)"
"18421",40284,"Cash","Closed - Not Suspicious",2018-12-05,2018-12-07,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2018,2018-12-01,NA,NA,"Other / not in high-risk industry list"
"17655",19480,"Credit Cards","Closed - Not Suspicious",2018-04-07,2018-04-18,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",11,NA,NA,2018,2018-04-01,NA,NA,"Other / not in high-risk industry list"
"21762",203704,"Check Countries List","Closed - Not Suspicious",2021-10-02,2021-10-06,NA,NA,NA,NA,NA,"Higher Risk","LC&FI","64992","Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",4,NA,NA,2021,2021-10-01,NA,NA,"Other / not in high-risk industry list"
"3009",3009,"New Destinations with high turnover","Closed - Not Suspicious",2016-07-06,2016-07-06,NA,NA,NA,NA,"Y","Higher Risk","Private Banking",NA,"PEP","Higher Risk",FALSE,FALSE,"No case opened",0,NA,NA,2016,2016-07-01,NA,NA,"Not applicable (PB)"
"12515",14321,"Cash","Closed - Not Investigated",2015-09-02,2015-11-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",86,NA,NA,2015,2015-09-01,NA,NA,"Other / not in high-risk industry list"
"3416",3416,"New Destinations with high turnover","Closed - Not Suspicious",2017-03-30,2017-09-27,NA,NA,NA,NA,"N","Not Specified","Private Banking",NA,"Not PEP","Not Specified",FALSE,FALSE,"No case opened",181,NA,NA,2017,2017-03-01,NA,NA,"Not applicable (PB)"
"434",434,"Existing Accounts","Closed - Not Suspicious",2012-04-03,2012-04-04,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",1,NA,NA,2012,2012-04-01,NA,NA,"Not applicable (PB)"
"2511",2511,"New Destinations with high turnover","Closed - Not Suspicious",2015-11-01,2015-11-02,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",1,NA,NA,2015,2015-11-01,NA,NA,"Not applicable (PB)"
"12694",14500,"Cash","Closed - Processed externally",2015-09-02,2015-09-02,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2015,2015-09-01,NA,NA,"Other / not in high-risk industry list"
"3028",3028,"New Destinations with high turnover","Closed - Not Suspicious",2016-07-15,2016-07-25,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",10,NA,NA,2016,2016-07-01,NA,NA,"Not applicable (PB)"
"20918",172883,"Unusual behaviour","Closed - Not Suspicious",2021-05-30,2021-05-31,NA,NA,NA,NA,NA,"Medium Risk","LC&FI","26200","Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",1,NA,NA,2021,2021-05-01,NA,NA,"Other / not in high-risk industry list"
"5259",5259,"Check Countries List","Closed - Not Suspicious",2019-11-27,2019-11-29,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",2,NA,NA,2019,2019-11-01,NA,NA,"Not applicable (PB)"
"1583",1583,"New Destinations with high turnover","Closed - Not Suspicious",2014-06-11,2014-06-12,NA,NA,NA,NA,"N","Higher Risk","Private Banking",NA,"Not PEP","Higher Risk",FALSE,FALSE,"No case opened",1,NA,NA,2014,2014-06-01,NA,NA,"Not applicable (PB)"
"8940",671,"Unusual behaviour","Closed - Not Suspicious",2009-09-03,2010-01-15,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",134,NA,NA,2009,2009-09-01,NA,NA,"Other / not in high-risk industry list"
"12143",13949,"Listed High Risk Banks","Closed - Not Suspicious",2015-08-22,2015-08-27,NA,NA,NA,NA,NA,"Higher Risk","LC&FI","55101","Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",5,NA,NA,2015,2015-08-01,NA,NA,"Other / not in high-risk industry list"
"9700",1431,"Unusual behaviour","Closed - Not Suspicious",2009-10-07,2010-01-15,NA,NA,NA,NA,NA,"Not Specified","LC&FI",NA,"Not applicable (LC&FI)","Not Specified",FALSE,FALSE,"No case opened",100,NA,NA,2009,2009-10-01,NA,NA,"Other / not in high-risk industry list"
"19679",121655,"Check Countries List","Closed - Not Suspicious",2019-12-20,2019-12-21,NA,NA,NA,NA,NA,"Lower Risk","LC&FI","64190","Not applicable (LC&FI)","Lower Risk",FALSE,FALSE,"No case opened",1,NA,NA,2019,2019-12-01,NA,NA,"Other / not in high-risk industry list"
"12800",14606,"Check Countries List","Closed - Not Investigated",2015-09-02,2015-11-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",86,NA,NA,2015,2015-09-01,NA,NA,"Other / not in high-risk industry list"
"5638",5638,"International Transfers","Closed - Not Suspicious",2020-02-01,2020-02-03,NA,NA,NA,NA,"N","Lower Risk","Private Banking",NA,"Not PEP","Lower Risk",FALSE,FALSE,"No case opened",2,NA,NA,2020,2020-02-01,NA,NA,"Not applicable (PB)"
"14731",16537,"Cash","Closed - Not Suspicious",2016-09-02,2016-09-12,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",10,NA,NA,2016,2016-09-01,NA,NA,"Other / not in high-risk industry list"
"21161",183121,"Check Countries List","Closed - Not Suspicious",2021-07-07,2021-07-13,NA,NA,NA,NA,NA,"Higher Risk","LC&FI","64190","Not applicable (LC&FI)","Higher Risk",FALSE,FALSE,"No case opened",6,NA,NA,2021,2021-07-01,NA,NA,"Other / not in high-risk industry list"
"15372",17178,"Credit Cards","Closed - Not Suspicious",2016-11-24,2016-12-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",33,NA,NA,2016,2016-11-01,NA,NA,"Other / not in high-risk industry list"
"11523",3333,"Check Countries List","Closed - Not Suspicious",2014-09-09,2014-10-21,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",42,NA,NA,2014,2014-09-01,NA,NA,"Other / not in high-risk industry list"
"8779",510,"Unusual behaviour","Closed - Not Suspicious",2009-09-03,2010-01-15,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",134,NA,NA,2009,2009-09-01,NA,NA,"Other / not in high-risk industry list"
"3453",3453,"New Destinations with high turnover","Closed - Not Suspicious",2017-04-08,2017-07-12,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",95,NA,NA,2017,2017-04-01,NA,NA,"Not applicable (PB)"
"7870",37862,"Unusual behaviour","Closed - Not Suspicious",2021-07-01,2021-07-02,NA,NA,NA,NA,NA,"Medium Risk","Private Banking",NA,"Unknown / not recorded","Medium Risk",FALSE,FALSE,"No case opened",1,NA,NA,2021,2021-07-01,NA,NA,"Not applicable (PB)"
"7194",17192,"Unusual behaviour","Closed - Not Suspicious",2021-01-28,2021-01-28,NA,NA,NA,NA,"N","Medium Risk","Private Banking",NA,"Not PEP","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2021,2021-01-01,NA,NA,"Not applicable (PB)"
"12936",14742,"Close Monitoring","Closed - Not Suspicious",2015-09-16,2015-11-27,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",72,NA,NA,2015,2015-09-01,NA,NA,"Other / not in high-risk industry list"
"12352",14158,"Cash","Closed - Processed externally",2015-08-30,2015-08-30,NA,NA,NA,NA,NA,"Medium Risk","LC&FI",NA,"Not applicable (LC&FI)","Medium Risk",FALSE,FALSE,"No case opened",0,NA,NA,2015,2015-08-01,NA,NA,"Other / not in high-risk industry list"
